date,region,cfr,contacts_followed,contacts_healthy,contacts_ill,contacts_not_seen,cum_completed_contacts,cum_confirmed,cum_contacts,cum_noncase,cum_probable,cum_suspected,death_confirmed,death_probable,death_suspected,etc_cum_admission,etc_cum_deaths,etc_cum_discharges,etc_currently_admitted,etc_new_admission,etc_new_deaths,etc_new_discharges,negative_corpse,new_completed_contacts,new_confirmed,new_contacts,new_negative,new_noncase,new_positive,new_probable,new_samples,new_suspected,pending,percent_seen,population,positive_corpse,repeat_samples,total_lab_samples,$deaths,$new_cases
2014-10-01,bonthe,100,15,15,0,0,87,1,102,1,0,2,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-10-01,kailahun,41,555,552,0,3,1212,530,1767,281,32,18,216,35,4,,,,,,,,,8,1,14,,0,,0,,0,,1.0,465048,,,,216.0,1.0
2014-10-01,kambia,6,289,289,0,0,50,18,339,6,0,1,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,341690,,,,1.0,0.0
2014-10-01,kenema,54,271,266,1,5,2516,429,2818,608,0,39,232,0,4,,,,,,,,,7,1,13,,1,,0,,2,,0.99,653013,,,,232.0,1.0
2014-10-01,koinadugu,0.0,,,,,,0.0,,29.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-10-01,kono,0,204,191,13,0,140,23,345,45,1,43,2,0,1,,,,,,,,,0,3,0,,5,,0,,2,,0.98,325003,,,,2.0,3.0
2014-10-01,moyamba,14,197,196,1,0,246,58,481,43,0,12,8,0,0,,,,,,,,,0,1,0,,0,,0,,0,,1.0,278119,,,,8.0,1.0
2014-10-01,port loko,6,2704,2073,18,48,524,305,2752,124,1,18,18,1,1,,,,,,,,,0,10,73,,3,,0,,1,,0.98,557978,,,,18.0,10.0
2014-10-01,pujehun,21,253,253,0,0,284,19,537,5,0,1,4,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,335574,,,,4.0,0.0
2014-10-01,tonkolili,8,1113,1113,0,0,352,78,1465,45,0,11,6,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,434937,,,,6.0,0.0
2014-10-01,western area rural,2,428,407,0,21,252,175,680,152,0,16,4,0,0,,,,,,,,,66,6,16,,7,,0,,2,,0.98,,,,,4.0,6.0
2014-10-01,western area urban,4,633,515,2,118,696,253,1329,348,1,35,9,1,1,,,,,,,,,10,10,14,,7,,0,,2,,0.98,,,,,9.0,10.0
2014-08-12,bo,9.1,160,157,0,3,67,22,227,54,1,2,2,0,0,,,,,,,,,0,0,6,,0,,1,,1,,0.98,654142,,,,2.0,0.0
2014-08-12,bombali,14.3,161,141,0,20,16,7,161,10,1,1,1,0,0,,,,,,,,,16,0,5,,0,,0,,0,,0.97,494139,,,,1.0,0.0
2014-08-12,bonthe,0.0,0.0,0.0,0.0,0.0,26.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,168729.0,,,,0.0,0.0
2014-08-12,kailahun,39.9,321,305,11,16,,378,,201,32,0,151,32,2,341,104,134,53,16,5,7,,12,0,321,,0,,0,,0,,0.98,465048,,,,151.0,0.0
2014-08-12,kambia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,341690.0,,,,0.0,0.0
2014-08-12,kenema,40.2,497,427,3,64,701,259,"1,356",269,0,10,104,0,1,303,154,59,41,7,3,2,,38,9,73,,3,,0,,9,,0.61,653013,,,,104.0,9.0
2014-08-12,koinadugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-08-12,kono,0.0,0.0,0.0,0.0,0.0,38.0,1.0,38.0,15.0,1.0,33.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,325003.0,,,,0.0,0.0
2014-08-12,moyamba,60,73,73,0,0,0,5,73,12,0,0,3,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,278119,,,,3.0,0.0
2014-08-12,port loko,4.2,466,443,0,28,7,24,471,7,1,0,1,1,1,,,,,,,,,0,2,308,,1,,0,,0,,0.95,557978,,,,1.0,2.0
2014-08-12,pujehun,0,47,47,0,0,10,3,57,2,0,0,0,0,0,,,,,,,,,1,0,0,,0,,0,,0,,1.0,335574,,,,0.0,0.0
2014-08-12,tonkolili,0,11,11,0,0,0,2,16,10,0,0,0,0,0,,,,,,,,,0,0,5,,0,,0,,0,,1.0,434937,,,,0.0,0.0
2014-08-12,western area rural,0,23,23,0,0,0,1,23,5,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,263619,,,,0.0,0.0
2014-08-12,western area urban,15.4,310,103,0,0,82,13,390,56,1,0,2,1,1,,,,,,,,,6,0,25,,0,,0,,0,,1.01,1040888,,,,2.0,0.0
2014-10-04,bo,46,226,224,2,0,661,106,887,102,1,24,49,43,2,,,,,,,,,0,10,0,,0,,0,,1,,0.99,654142,,,,49.0,10.0
2014-10-04,bombali,30,953,940,13,0,361,294,1314,131,1,34,87,7,13,,,,,,,,,0,38,69,,7,,0,,15,,0.98,494139,,,,87.0,38.0
2014-10-04,bonthe,100,15,15,0,0,90,1,105,1,0,2,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-10-04,kailahun,41,615,614,1,0,1275,531,1835,282,32,18,216,35,4,,,,,,,,,55,1,14,,1,,0,,0,,1.0,465048,,,,216.0,1.0
2014-10-04,kambia,5,311,311,0,0,50,21,361,7,0,3,1,0,0,,,,,,,,,0,0,0,,1,,0,,0,,1.0,341690,,,,1.0,0.0
2014-10-04,kenema,54,276,276,0,0,2549,431,2818,615,0,46,232,0,4,,,,,,,,,0,0,0,,0,,0,,3,,0.99,653013,,,,232.0,0.0
2014-10-04,koinadugu,0.0,,,,,,0.0,,30.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-10-04,kono,0,287,271,16,0,140,23,427,45,1,43,18,19,2,,,,,,,,,0,0,0,,0,,0,,0,,0.98,325003,,,,18.0,0.0
2014-10-04,moyamba,12,242,242,0,0,246,66,488,49,0,18,8,0,0,,,,,,,,,0,6,0,,2,,0,,0,,1.0,278119,,,,8.0,6.0
2014-10-04,port loko,5,2325,2313,1,11,534,340,2859,137,1,19,18,1,1,,,,,,,,,0,8,8,,3,,0,,1,,0.98,557978,,,,18.0,8.0
2014-10-04,pujehun,27,253,253,0,0,284,22,537,5,0,2,6,0,0,,,,,,,,,0,1,0,,0,,0,,0,,1.0,335574,,,,6.0,1.0
2014-10-04,tonkolili,33,1346,1346,0,0,462,86,1808,54,0,13,28,17,3,,,,,,,,,0,0,44,,6,,0,,0,,1.0,434937,,,,28.0,0.0
2014-10-04,western area rural,3,676,170,0,6,328,200,1004,169,0,21,5,0,0,,,,,,,,,0,3,0,,7,,0,,1,,1.0,263619,,,,5.0,3.0
2014-10-04,western area urban,3,714,700,4,10,754,290,1468,414,1,36,9,1,1,,,,,,,,,0,14,0,,29,,0,,1,,1.0,1040888,,,,9.0,14.0
2014-10-16,bo,41,238,237,1,0,661,138,921,131,1,46,56,43,3,72,21,29,22,1,1,2,,0,0,34,,1,,0,,1,,1.0,654142,,,,56.0,0.0
2014-10-16,bombali,29,1661,1648,4,9,488,435,2149,232,1,64,124,14,18,,,,,,,,,17,32,30,,17,,0,,3,,0.98,494139,,,,124.0,32.0
2014-10-16,bonthe,50,20,20,0,0,105,2,125,1,0,3,1,1,1,,,,,,,,,15,0,20,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-10-16,hastings-f/town,,,,,,,,,,,,,,,274.0,82.0,79.0,112.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,
2014-10-16,kailahun,41,424,424,0,0,1688,541,2112,285,32,18,219,35,4,830,240,188,40,11,1,6,,0,4,34,,1,,0,,0,,1.0,465048,,,,219.0,4.0
2014-10-16,kambia,36,260,260,0,0,152,25,412,13,0,3,9,9,6,,,,,,,,,0,0,0,,0,,0,,0,,1.0,341690,,,,9.0,0.0
2014-10-16,kenema,52,333,288,0,45,2647,462,2980,693,0,61,240,0,4,,,,,,,,,0,0,0,,0,,0,,0,,0.99,653013,,,,240.0,0.0
2014-10-16,kenema (ifrc),,,,,,,,,,,,,,,114.0,43.0,24.0,44.0,10.0,1.0,0.0,,,,,,,,,,,,,,,,,,
2014-10-16,kenema (kgh),,,,,,,,,,,,,,,504.0,254.0,307.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2014-10-16,koinadugu,0.0,,,,,,2.0,,35.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-10-16,kono,53,293,281,4,0,235,34,538,78,1,53,18,19,2,,,,,,,,,0,0,0,,0,,0,,0,,0.98,325003,,,,18.0,0.0
2014-10-16,moyamba,36,379,379,0,0,486,80,867,59,0,22,29,19,6,,,,,,,,,0,0,4,,0,,0,,0,,1.0,278119,,,,29.0,0.0
2014-10-16,port loko,14,3493,3444,13,36,589,427,4082,159,1,22,61,1,49,,,,,,,,,0,2,88,,0,,0,,0,,0.98,557978,,,,61.0,2.0
2014-10-16,pujehun,50,380,380,0,0,469,24,949,7,0,5,12,2,3,,,,,,,,,0,0,0,,0,,0,,0,,1.0,335574,,,,12.0,0.0
2014-10-16,tonkolili,27,1718,1718,0,0,712,138,2430,62,0,24,37,17,3,,,,,,,,,32,0,50,,0,,0,,0,,1.0,434937,,,,37.0,0.0
2014-10-16,western area,39.0,,,,,,750.0,,867.0,1.0,92.0,140.0,4.0,10.0,,,,,,,,,,17.0,,,13.0,,0.0,,0.0,,,1304507.0,,,,140.0,17.0
2014-10-16,western area rural,,907,790,0,117,923,,1830,,,,,,,,,,,,,,,0,,67,,,,,,,,0.98,,,,,,
2014-10-16,western area urban,,1032,804,0,228,1171,,2203,,,,,,,,,,,,,,,2,,152,,,,,,,,0.98,,,,,,
2014-09-02,bo,30.8,288,286,0,2,298,52,586,76,1,1,16,0,0,,,,,,,,,0,1,0,,0,,0,,0,,0.99,654142,,,,16.0,1.0
2014-09-02,bombali,13.6,389,385,1,3,108,44,497,20,1,1,6,0,0,,,,,,,,,0,0,3,,0,,0,,0,,0.99,494139,,,,6.0,0.0
2014-09-02,bonthe,100,6,6,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-09-02,kailahun,37.5,170,167,2,1,1070,480,1363,250,32,16,180,35,4,409,186,182,74,5,3,0,,0,10,48,,3,,0,,1,,0.99,465048,,,,180.0,10.0
2014-09-02,kambia,0,0,,0,0,12,1,12,3,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,0.0,341690,,,,0.0,0.0
2014-09-02,kenema,49.6,451,417,0,34,1627,365,2171,415,0,14,181,0,4,294,180,69,,,,,,180,9,103,,6,,0,,3,,0.92,653013,,,,181.0,9.0
2014-09-02,koinadugu,0.0,,,,,,0.0,,22.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-09-02,kono,0,63,53,10,0,38,4,106,19,1,34,2,0,1,,,,,,,,,0,0,0,,0,,0,,0,,1.0,325003,,,,2.0,0.0
2014-09-02,moyamba,44.4,40,40,0,0,104,9,144,17,0,0,4,0,0,,,,,,,,,38,0,0,,0,,0,,0,,1.0,278119,,,,4.0,0.0
2014-09-02,port loko,2.7,916,916,0,0,88,75,1004,21,1,3,2,1,1,,,,,,,,,0,5,0,,2,,0,,0,,1.0,557978,,,,2.0,5.0
2014-09-02,pujehun,14.3,64,64,0,0,124,7,208,3,0,1,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,335574,,,,1.0,0.0
2014-09-02,tonkolili,11.8,415,414,1,0,16,17,416,19,0,1,2,0,0,,,,,,,,,0,1,0,,3,,0,,0,,1.0,434937,,,,2.0,1.0
2014-09-02,western area rural,6.1,150,150,0,0,0,33,150,20,0,2,2,0,0,,,,,,,,,0,1,8,,2,,0,,0,,1.0,263619,,,,2.0,1.0
2014-09-02,western area urban,3.4,323,323,0,0,357,58,680,96,1,5,2,1,1,,,,,,,,,0,4,45,,5,,0,,0,,1.0,1040888,,,,2.0,4.0
2014-09-08,bo,24.6,150,148,1,1,442,65,592,80,1,7,16,0,0,,,,,,,,,0,0,0,,0,,0,,0,,0.99,654142,,,,16.0,0.0
2014-09-08,bombali,9,427,418,5,4,124,67,551,24,1,1,6,0,0,,,,,,,,,0,0,10,,0,,0,,0,,1.0,494139,,,,6.0,0.0
2014-09-08,bonthe,100,5,5,0,0,27,1,32,0,0,0,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-09-08,kailahun,35.6,163,162,0,1,1096,508,1413,255,32,18,181,35,4,436,208,203,69,5,5,2,,3,4,22,,0,,0,,2,,0.99,465048,,,,181.0,4.0
2014-09-08,kambia,0,18,18,0,0,12,1,30,3,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,341690,,,,0.0,0.0
2014-09-08,kenema,50.9,605,589,0,16,1758,387,2400,442,0,22,197,0,4,537,182,72,54,0,1,2,,29,2,47,,9,,0,,0,,0.97,653013,,,,197.0,2.0
2014-09-08,koinadugu,0.0,,,,,,0.0,,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-09-08,kono,0,118,87,7,0,38,12,157,22,1,34,2,0,1,,,,,,,,,0,0,24,,0,,0,,0,,0.8,325003,,,,2.0,0.0
2014-09-08,moyamba,42.9,67,61,6,0,137,14,206,22,0,2,6,0,0,,,,,,,,,0,1,4,,0,,0,,0,,1.0,278119,,,,6.0,1.0
2014-09-08,port loko,15.8,1184,1165,5,24,57,101,1348,30,1,5,16,1,1,,,,,,,,,57,3,90,,3,,0,,0,,0.99,557978,,,,16.0,3.0
2014-09-08,pujehun,10,179,178,0,0,154,10,333,3,0,2,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,0.99,335574,,,,1.0,0.0
2014-09-08,tonkolili,9.5,380,380,0,0,153,21,533,20,0,1,2,0,0,,,,,,,,,0,0,70,,0,,0,,0,,1.0,434937,,,,2.0,0.0
2014-09-08,western area rural,4.8,176,176,0,0,0,42,176,36,0,2,2,0,0,,,,,,,,,0,2,12,,7,,0,,0,,1.0,263619,,,,2.0,2.0
2014-09-08,western area urban,3.9,306,306,0,0,436,76,727,138,1,7,3,1,1,,,,,,,,,0,5,0,,5,,0,,0,,1.0,1040888,,,,3.0,5.0
2014-08-25,bo,28.6,136,130,0,6,245,35,381,74,1,0,10,0,0,,,,,,,,,64,0,31,,0,,0,,0,,0.95,654142,,,,10.0,0.0
2014-08-25,bombali,10,318,312,1,5,67,20,385,17,1,1,2,0,0,,,,,,,,,3,3,27,,1,,0,,0,,0.98,494139,,,,2.0,3.0
2014-08-25,bonthe,0.0,0.0,0.0,0.0,0.0,26.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,168729.0,,,,0.0,0.0
2014-08-25,kailahun,40.9,271,271,0,0,987,440,1205,224,32,14,180,35,4,381,155,175,58,13,5,0,,22,0,18,,0,,0,,0,,1.0,465048,,,,180.0,0.0
2014-08-25,kambia,0,12,0,0,0,0,1,12,2,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,341690,,,,0.0,0.0
2014-08-25,kenema,47.2,413,NR,NR,NR,1180,326,1602,388,0,5,154,0,1,294,180,69,-,-,-,-,,NR,6,0,,2,,0,,1,,,653013,,,,154.0,6.0
2014-08-25,koinadugu,0,0,0,0,0,0,0,0,17,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,335471,,,,0.0,0.0
2014-08-25,kono,0,0,0,0,0,38,1,53,18,1,33,0,0,1,,,,,,,,,0,0,0,,0,,0,,0,,,325003,,,,0.0,0.0
2014-08-25,moyamba,44.4,15.0,0.0,0.0,0.0,17.0,9.0,132.0,16.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,278119.0,,,,4.0,0.0
2014-08-25,port loko,3.5,589,570,0,19,59,57,648,17,1,2,2,1,1,,,,,,,,,0,3,0,,1,,0,,1,,1.0,557978,,,,2.0,3.0
2014-08-25,pujehun,0,17,17,0,0,66,7,84,2,0,0,0,0,0,,,,,,,,,4,2,0,,0,,0,,0,,1.0,335574,,,,0.0,2.0
2014-08-25,tonkolili,0,202,194,0,0,11,13,213,13,0,1,1,0,0,,,,,,,,,0,2,0,,1,,0,,1,,0.96,434937,,,,1.0,2.0
2014-08-25,western area rural,0,74,74,0,0,0,15,74,13,0,0,0,0,0,,,,,,,,,0,3,0,,0,,0,,0,,1.0,263619,,,,0.0,3.0
2014-08-25,western area urban,6.7,403,403,0,0,140,30,543,81,1,2,2,1,1,,,,,,,,,0,1,0,,2,,0,,2,,1.0,1040888,,,,2.0,1.0
2014-09-25,34 military hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-25,bo,19.3,44,43,1,0,661,83,705,88,1,18,16,0,0,,,,,,,,,121,1,24,,0,,0,,0,,1.0,654142,,,,16.0,1.0
2014-09-25,bombali,5.6,733,709,5,19,288,180,1021,77,1,6,10,0,0,,,,,,,,,0,0,14,,0,,0,,0,,0.98,494139,,,,10.0,0.0
2014-09-25,bonthe,100,57,57,0,0,32,1,87,1,0,2,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-09-25,kailahun,39.7,219,219,0,219,1204,529,1682,280,32,18,210,35,4,670,222,125,47,16,3,2,,5,0,0,,0,,0,,0,,1.0,465048,,,,210.0,0.0
2014-09-25,kambia,8.3,159,159,0,0,35,12,194,5,0,1,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,341690,,,,1.0,0.0
2014-09-25,kenema,54.4,501,501,0,0,2283,423,2784,577,0,30,230,0,4,503,248,288,26,2,3,0,,47,1,20,,5,,0,,0,,1.0,653013,,,,230.0,1.0
2014-09-25,kenema (ifrc),,,,,,,,,,,,,,,31.0,11.0,0.0,20.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,
2014-09-25,koinadugu,0.0,,,,,,0.0,,26.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-09-25,kono,0,118,116,2,0,140,18,258,35,1,40,2,0,1,,,,,,,,,0,0,0,,0,,0,,0,,1.0,325003,,,,2.0,0.0
2014-09-25,moyamba,14,158,158,0,0,210,50,368,38,0,10,7,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,278119,,,,7.0,0.0
2014-09-25,police training school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-25,port loko,7.4,1851,1809,12,30,500,231,2351,91,1,10,17,1,1,,,,,,,,,26,18,13,,14,,0,,0,,0.98,557978,,,,17.0,18.0
2014-09-25,pujehun,6.3,237,237,0,0,250,16,487,4,0,1,1,0,0,,,,,,,,,10,0,78,,0,,0,,0,,1.0,335574,,,,1.0,0.0
2014-09-25,tonkolili,7.7,1194,1194,0,0,237,65,1431,40,0,4,5,0,0,,,,,,,,,0,5,55,,1,,0,,1,,1.0,434937,,,,5.0,5.0
2014-09-25,western area rural,3.4,415,378,1,37,138,117,553,112,0,9,4,0,0,,,,,,,,,24,4,41,,12,,0,,0,,0.98,263619,,,,4.0,4.0
2014-09-25,western area urban,4.6,676,473,1,203,634,195,1310,297,1,14,9,1,1,,,,,,,,,15,6,180,,15,,0,,0,,1.0,1040888,,,,9.0,6.0
2014-08-20,bo,7.7,217,208,4,4,131,26,348,70,1,0,2,0,0,,,,,,,,,11,0,16,,0,,0,,0,,0.98,654142,,,,2.0,0.0
2014-08-20,bombali,10,232,222,1,9,36,10,268,15,1,1,1,0,0,,,,,,,,,0,0,26,,0,,0,,0,,0.96,494139,,,,1.0,0.0
2014-08-20,bonthe,0.0,0.0,0.0,0.0,0.0,26.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,168729.0,,,,0.0,0.0
2014-08-20,kailahun,42.9,358,278,0,80,894,410,1159,217,32,14,176,32,2,361,135,159,41,2,2,2,,5,1,4,,3,,0,,0,,0.78,465048,,,,176.0,1.0
2014-08-20,kambia,0.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,341690.0,,,,0.0,0.0
2014-08-20,kenema,46.6,455,413,3,39,996,290,1541,358,0,4,135,0,1,291,176,68,30,2,0,0,,43,2,43,,0,,0,,1,,0.94,653013,,,,135.0,2.0
2014-08-20,koinadugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-08-20,kono,0,15,15,0,0,38,1,53,16,1,33,0,0,0,,,,,,,,,0,0,15,,0,,0,,0,,1.0,325003,,,,0.0,0.0
2014-08-20,moyamba,50,114,113,1,0,17,8,131,13,1,0,4,0,0,,,,,,,,,8,0,11,,0,,0,,0,,1.0,278119,,,,4.0,0.0
2014-08-20,port loko,3,590,548,2,40,47,33,636,13,0,0,1,1,1,,,,,,,,,0,1,5,,0,,0,,0,,0.93,557978,,,,1.0,1.0
2014-08-20,pujehun,0,14,14,0,0,56,4,71,2,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,335574,,,,0.0,0.0
2014-08-20,tonkolili,0,8,8,0,0,11,2,19,10,0,0,1,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,434937,,,,1.0,0.0
2014-08-20,western area rural,0,41,41,0,0,0,5,41,12,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,263619,,,,0.0,0.0
2014-08-20,western area urban,9.1,367,367,0,0,132,22,499,73,1,0,2,1,1,,,,,,,,,0,0,0,,1,,0,,0,,1.0,1040888,,,,2.0,0.0
2014-11-24,bo,28.7,471.0,465.0,0.0,6.0,995.0,244.0,1466.0,449.0,1.0,104.0,70.0,43.0,8.0,,,,,,,,21.0,0.0,8.0,0.0,,26.0,,0.0,,2.0,,0.98,654142.0,1.0,,,70.0,8.0
2014-11-24,bombali,24.2,1759.0,1745.0,1.0,12.0,1681.0,773.0,3440.0,629.0,6.0,103.0,187.0,19.0,22.0,,,,,,,,10.0,0.0,10.0,0.0,,28.0,,0.0,,0.0,,0.98,494139.0,2.0,,,187.0,10.0
2014-11-24,bonthe,66.7,40.0,40.0,0.0,0.0,125.0,3.0,165.0,20.0,0.0,6.0,2.0,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,168729.0,0.0,,,2.0,0.0
2014-11-24,kailahun,40.6,625.0,625.0,0.0,0.0,2514.0,561.0,3139.0,321.0,32.0,18.0,228.0,35.0,4.0,,,,,,,,0.0,12.0,0.0,32.0,,0.0,,0.0,,0.0,,1.0,465048.0,0.0,,,228.0,0.0
2014-11-24,kambia,30.9,89.0,87.0,0.0,2.0,670.0,68.0,759.0,57.0,0.0,19.0,21.0,9.0,6.0,,,,,,,,1.0,0.0,6.0,0.0,,1.0,,0.0,,1.0,,1.0,341690.0,3.0,,,21.0,6.0
2014-11-24,kenema,52.8,61.0,61.0,0.0,0.0,3025.0,494.0,3218.0,1042.0,0.0,106.0,261.0,0.0,5.0,,,,,,,,4.0,0.0,0.0,0.0,,8.0,,0.0,,5.0,,0.99,653013.0,0.0,,,261.0,0.0
2014-11-24,koinadugu,29.5,247.0,247.0,0.0,0.0,8.0,78.0,255.0,64.0,32.0,19.0,23.0,32.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,335471.0,0.0,,,23.0,0.0
2014-11-24,kono,39.7,605.0,587.0,18.0,0.0,454.0,73.0,1059.0,124.0,1.0,78.0,29.0,19.0,2.0,,,,,,,,0.0,42.0,0.0,2.0,,0.0,,0.0,,0.0,,0.98,325003.0,0.0,,,29.0,0.0
2014-11-24,moyamba,25.3,310.0,310.0,0.0,0.0,1296.0,158.0,1606.0,207.0,1.0,48.0,40.0,20.0,9.0,,,,,,,,12.0,128.0,1.0,0.0,,14.0,,0.0,,0.0,,1.0,278119.0,1.0,,,40.0,1.0
2014-11-24,port loko,17.5,6331.0,6285.0,7.0,39.0,1571.0,805.0,7902.0,645.0,1.0,185.0,141.0,1.0,74.0,,,,,,,,11.0,60.0,13.0,23.0,,30.0,,0.0,,14.0,,0.98,557978.0,7.0,,,141.0,13.0
2014-11-24,pujehun,53.3,119.0,119.0,0.0,0.0,1103.0,30.0,1222.0,18.0,0.0,10.0,16.0,2.0,3.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,335574.0,0.0,,,16.0,0.0
2014-11-24,tonkolili,22.0,1216.0,1210.0,0.0,6.0,1863.0,337.0,3079.0,233.0,4.0,71.0,74.0,21.0,4.0,,,,,,,,8.0,0.0,4.0,0.0,,12.0,,0.0,,0.0,,0.98,434937.0,1.0,,,74.0,4.0
2014-11-24,unnamed: 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-24,western area rural,16.9,1796.0,1634.0,8.0,3.0,3900.0,776.0,5886.0,808.0,0.0,117.0,131.0,2.0,12.0,,,,,,,,12.0,277.0,10.0,151.0,,20.0,,0.0,,6.0,,0.98,263619.0,6.0,,,131.0,10.0
2014-11-24,western area urban,15.5,2867.0,2591.0,2.0,14.0,5149.0,1124.0,8788.0,1616.0,1.0,227.0,174.0,4.0,8.0,,,,,,,,48.0,156.0,31.0,250.0,,78.0,,0.0,,4.0,,0.98,1040888.0,12.0,,,174.0,31.0
2014-11-28,bo,30,592,592,0,0,995,254,1619,493,1,104,76,43,8,,,,,,,,,0,4,22,,15,,0,,0,,1.0,654142,,,,76.0,4.0
2014-11-28,bombali,24,1587,1587,0,0,4594,800,6181,670,6,108,194,19,22,,,,,,,,,163,11,174,,17,,0,,4,,1.0,494139,,,,194.0,11.0
2014-11-28,bonthe,67,39,39,0,0,125,3,165,33,0,6,2,1,1,,,,,,,,,0,0,0,,4,,0,,0,,1.0,168729,,,,2.0,0.0
2014-11-28,kailahun,41,699,699,0,0,2579,561,3278,325,32,18,228,35,4,1050,252,296,47,4,0,5,,45,0,45,,0,,0,,0,,1.0,465048,,,,228.0,0.0
2014-11-28,kambia,31,116,116,0,0,670,72,788,63,0,19,22,9,6,,,,,,,,,0,0,23,,0,,0,,0,,1.0,341690,,,,22.0,0.0
2014-11-28,kenema,53,53,53,0,0,3083,494,3218,1068,0,112,261,0,5,,,,,,,,,0,0,0,,10,,0,,2,,0.99,653013,,,,261.0,0.0
