country,date,region,$deaths,$new_cases,"case fatality rate (cfr) - 
 confirmed & probable cases",case fatality rate (cfr) - confirmed & probable cases,cfr,contacts lost to follow-up,contacts seen,"contacts who completed 21 day 
 follow-up",contacts who completed 21 day follow-up,contacts_followed,contacts_healthy,contacts_ill,contacts_not_seen,cum_completed_contacts,cum_confirmed,cum_contacts,cum_noncase,cum_probable,cum_suspected,cumulative (confirmed + probable + suspected),cumulative (confirmed + probable + suspects),cumulative admission/isolation,cumulative cases among hcw,cumulative cfr,"cumulative confirmed, probable and suspected cases",cumulative deaths among hcw,currently under follow-up,death_confirmed,death_probable,death_suspected,etc_cum_admission,etc_cum_deaths,etc_cum_discharges,etc_currently_admitted,etc_new_admission,etc_new_deaths,etc_new_discharges,fatality rate for confirmed and probables,negative_corpse,new admissions,new admits to cte so far,new case/s (confirmed),new case/s (probable),new case/s (suspected),new cases of confirmed,new cases of confirmed among health workers,new cases of probables,new cases of suspects,new contacts registered so far,new deaths registered,new deaths registered among health workers,new deaths registered today,new deaths registered today (confirmed),new deaths registered today (probables),new deaths registered today (suspects),new_completed_contacts,new_confirmed,new_contacts,new_negative,new_noncase,new_positive,new_probable,new_samples,new_suspected,newly reported cases in hcw,newly reported contacts,newly reported deaths,newly reported deaths in hcw,number of confirmed cases among health workers,number of contacts followed today,number of contacts followed yesterday,number of contacts lost to follow up,number of contacts out of the track 21 days,number of contacts out of track,number of contacts to follow today,number of death of confirmed cases among health workers,number of deaths of confirmed cases among health workers,number of deaths of probables cases among health workers,number of female confirmed cases,number of female probables cases,number of female suspects cases,number of male confirmed cases,number of male probables cases,number of male suspects cases,number of patients tested,number of probables cases among health workers,number of samples collected,number of samples collected today,number of samples under test,number of suspects cases among health workers,pending,percent_seen,population,positive_corpse,repeat_samples,specimens collected,specimens pending for testing,total case of confirmed among health workers,total case/s (confirmed),total case/s (probable),total case/s (suspected),total cases of confirmed,total cases of probables,total cases of suspects,total confirmed cases,total contacts listed,total contacts registered from start date,total death/s in confirmed cases,"total death/s in confirmed, 
 probable, suspected cases","total death/s in confirmed,  probable, suspected cases","total death/s in confirmed, probable, suspected cases",total death/s in probable cases,total death/s in suspected cases,total deaths (confirmed + probables + suspects),total deaths of confirmed,total deaths of probables,total deaths of suspects,total deaths registered among health workers,total discharges,total new cases registered so far,"total no. currently in treatment 
 units",total no. currently in treatment units,total number of admissions to cte,"total number of confirmed cases 
 of guinean nationality","total number of confirmed cases 
 of sierra leonean nationality",total number of confirmed cases of guinean nationality,total number of confirmed cases of sierra leonean nationality,total number of exits from cte,total number of female cases,total number of hospitalized cases in cte,total number of male cases,total of cured in confirmed cases in cte,total of deaths in confirmed cases in cte,total pec center today,total pec center today (confirmed),total pec center today (probables),total pec center today (suspects),total probable cases,total samples tested,total specimens tested,total suspected cases,total suspected non-class cases,total_lab_samples
sl,2014-08-20,tonkolili,1.0,0.0,,,0,,,,,8,8,0,0,11,2,19,10,0,0,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,434937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-08-20,western area rural,0.0,0.0,,,0,,,,,41,41,0,0,0,5,41,12,0,0,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,263619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-08-20,western area urban,2.0,0.0,,,9.1,,,,,367,367,0,0,132,22,499,73,1,0,,,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1040888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,bo,70.0,8.0,,,28.7,,,,,471.0,465.0,0.0,6.0,995.0,244.0,1466.0,449.0,1.0,104.0,,,,,,,,,70.0,43.0,8.0,,,,,,,,,21.0,,,,,,,,,,,,,,,,,0.0,8.0,0.0,,26.0,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,654142.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,bombali,187.0,10.0,,,24.2,,,,,1759.0,1745.0,1.0,12.0,1681.0,773.0,3440.0,629.0,6.0,103.0,,,,,,,,,187.0,19.0,22.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,,0.0,10.0,0.0,,28.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,494139.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,bonthe,2.0,0.0,,,66.7,,,,,40.0,40.0,0.0,0.0,125.0,3.0,165.0,20.0,0.0,6.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168729.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,kailahun,228.0,0.0,,,40.6,,,,,625.0,625.0,0.0,0.0,2514.0,561.0,3139.0,321.0,32.0,18.0,,,,,,,,,228.0,35.0,4.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,12.0,0.0,32.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,465048.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,kambia,21.0,6.0,,,30.9,,,,,89.0,87.0,0.0,2.0,670.0,68.0,759.0,57.0,0.0,19.0,,,,,,,,,21.0,9.0,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,6.0,0.0,,1.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,341690.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,kenema,261.0,0.0,,,52.8,,,,,61.0,61.0,0.0,0.0,3025.0,494.0,3218.0,1042.0,0.0,106.0,,,,,,,,,261.0,0.0,5.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,8.0,,0.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,653013.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,koinadugu,23.0,0.0,,,29.5,,,,,247.0,247.0,0.0,0.0,8.0,78.0,255.0,64.0,32.0,19.0,,,,,,,,,23.0,32.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,335471.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,kono,29.0,0.0,,,39.7,,,,,605.0,587.0,18.0,0.0,454.0,73.0,1059.0,124.0,1.0,78.0,,,,,,,,,29.0,19.0,2.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,42.0,0.0,2.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,325003.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,moyamba,40.0,1.0,,,25.3,,,,,310.0,310.0,0.0,0.0,1296.0,158.0,1606.0,207.0,1.0,48.0,,,,,,,,,40.0,20.0,9.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,128.0,1.0,0.0,,14.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,278119.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,port loko,141.0,13.0,,,17.5,,,,,6331.0,6285.0,7.0,39.0,1571.0,805.0,7902.0,645.0,1.0,185.0,,,,,,,,,141.0,1.0,74.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,,60.0,13.0,23.0,,30.0,,0.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,557978.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,pujehun,16.0,0.0,,,53.3,,,,,119.0,119.0,0.0,0.0,1103.0,30.0,1222.0,18.0,0.0,10.0,,,,,,,,,16.0,2.0,3.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,335574.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,tonkolili,74.0,4.0,,,22.0,,,,,1216.0,1210.0,0.0,6.0,1863.0,337.0,3079.0,233.0,4.0,71.0,,,,,,,,,74.0,21.0,4.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,0.0,4.0,0.0,,12.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,434937.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,unnamed: 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,western area rural,131.0,10.0,,,16.9,,,,,1796.0,1634.0,8.0,3.0,3900.0,776.0,5886.0,808.0,0.0,117.0,,,,,,,,,131.0,2.0,12.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,277.0,10.0,151.0,,20.0,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,263619.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-24,western area urban,174.0,31.0,,,15.5,,,,,2867.0,2591.0,2.0,14.0,5149.0,1124.0,8788.0,1616.0,1.0,227.0,,,,,,,,,174.0,4.0,8.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,156.0,31.0,250.0,,78.0,,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1040888.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,bo,76.0,4.0,,,30,,,,,592,592,0,0,995,254,1619,493,1,104,,,,,,,,,76,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,22,,15,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,654142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,bombali,194.0,11.0,,,24,,,,,1587,1587,0,0,4594,800,6181,670,6,108,,,,,,,,,194,19,22,,,,,,,,,,,,,,,,,,,,,,,,,,163,11,174,,17,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,494139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,bonthe,2.0,0.0,,,67,,,,,39,39,0,0,125,3,165,33,0,6,,,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,4,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,kailahun,228.0,0.0,,,41,,,,,699,699,0,0,2579,561,3278,325,32,18,,,,,,,,,228,35,4,1050,252,296,47,4,0,5,,,,,,,,,,,,,,,,,,,45,0,45,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,465048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,kambia,22.0,0.0,,,31,,,,,116,116,0,0,670,72,788,63,0,19,,,,,,,,,22,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,341690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,kenema,261.0,0.0,,,53,,,,,53,53,0,0,3083,494,3218,1068,0,112,,,,,,,,,261,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,10,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,653013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,koinadugu,26.0,2.0,,,31,,,,,247,247,0,0,10,84,255,79,32,24,,,,,,,,,26,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,7,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,335471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,kono,29.0,0.0,,,40,,,,,579,553,26,0,488,73,1067,124,1,78,,,,,,,,,29,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,325003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,moyamba,40.0,0.0,,,25,,,,,164,164,0,0,1467,158,1631,230,1,55,,,,,,,,,40,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,13,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,278119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,port loko,1645.0,14.0,,,19,,,,,6408,6337,2,69,1578,860,7986,705,1,201,,,,,,,,,1645,1,74,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,10,,17,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,557978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,pujehun,16.0,1.0,,,52,,,,,119,119,0,0,1103,31,1222,21,0,15,,,,,,,,,16,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,0,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,335574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,tonkolili,83.0,7.0,,,23,,,,,943,942,1,0,2155,362,3098,256,4,71,,,,,,,,,83,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,57,7,19,,6,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,434937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,western area rural,147.0,3.0,,,18,,,,,1677,1631,2,0,4198,809,6061,864,0,125,,,,,,,,,147,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,44,,18,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,263619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-11-28,western area urban,193.0,42.0,,,16,,,,,3668,2,27,23,5570,1206,10050,"1,730",1,239,,,,,,,,,193,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,23,42,676,,36,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,1040888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,34 military hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,bo,16.0,4.0,,,19.5,,,,,141,140,0,1,540,82,681,87,1,19,,,,,,,,,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,654142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,bombali,9.0,31.0,,,5,,,,,719,713,4,2,288,180,1007,72,1,11,,,,,,,,,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,,20,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,494139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,bonthe,1.0,0.0,,,100,,,,,57,57,0,0,32,1,89,1,0,2,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,kailahun,210.0,0.0,,,39.7,,,,,431,219,0,212,1204,529,1635,280,32,18,,,,,,,,,210,35,4,654,219,123,53,3,1,3,,,,,,,,,,,,,,,,,,,5,0,47,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,465048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,kambia,1.0,2.0,,,8.3,,,,,155,155,0,0,27,12,185,5,0,1,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,341690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,kenema,230.0,5.0,,,54.5,,,,,533,533,0,0,2231,422,2731,572,0,30,,,,,,,,,230,0,4,501,245,288,27,0,0,7,,,,,,,,,,,,,,,,,,,0,5,0,,11,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,653013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,kenema (ifrc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,10.0,0.0,18.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,koinadugu,0.0,0.0,,,0.0,,,,,,,,,,0.0,,26.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,kono,2.0,0.0,,,0,,,,,117,117,0,0,140,18,257,35,1,40,,,,,,,,,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,325003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,moyamba,7.0,0.0,,,14,,,,,175,175,0,0,178,50,353,38,0,10,,,,,,,,,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,278119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,police training school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,port loko,17.0,12.0,,,8,,,,,1864,1789,7,68,474,213,2338,76,1,11,,,,,,,,,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,87,12,163,,5,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,557978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,pujehun,1.0,0.0,,,6.3,,,,,169,169,0,0,240,16,409,4,0,1,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,335574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,tonkolili,4.0,0.0,,,6.7,,,,,1139,1139,0,0,237,60,1376,39,0,3,,,,,,,,,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,434937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,western area rural,3.0,10.0,,,2.7,,,,,374,351,0,23,138,113,512,99,0,10,,,,,,,,,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,24,10,76,,7,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,263619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-09-24,western area urban,8.0,11.0,,,4.2,,,,,496,352,0,144,619,189,1115,282,1,14,,,,,,,,,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,68,,11,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1040888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,bo,52.0,7.0,,,42,,,,,293,288,2,3,661,125,980,123,1,34,,,,,,,,,52,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,,4,,0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,654142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,bombali,120.0,22.0,,,33,,,,,1571,1558,9,2,426,369,2024,187,1,54,,,,,,,,,120,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,31,22,27,,9,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,494139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,bonthe,1.0,0.0,,,100,,,,,15,15,0,0,90,1,105,1,0,2,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,168729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,kailahun,218.0,0.0,,,41,,,,,550,550,0,0,1473,533,1923,283,32,18,,,,,,,,,218,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,465048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,kambia,9.0,2.0,,,38,,,,,326,325,1,0,86,24,412,10,0,3,,,,,,,,,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,341690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,kenema,238.0,1.0,,,55,,,,,258,258,0,0,2613,437,2871,676,0,44,,,,,,,,,238,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,8,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,653013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,koinadugu,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,335471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,kono,18.0,2.0,,,58,,,,,278,276,2,0,191,31,469,67,1,52,,,,,,,,,18,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,3,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,325003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,moyamba,27.0,3.0,,,36,,,,,240,240,0,0,272,75,512,56,0,22,,,,,,,,,27,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,,1,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,278119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,port loko,57.0,26.0,,,14,,,,,2843,2814,17,12,568,398,3411,146,1,21,,,,,,,,,57,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,0,,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,557978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,pujehun,9.0,0.0,,,38,,,,,245,245,0,0,434,24,679,6,0,3,,,,,,,,,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,335574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,tonkolili,34.0,12.0,,,27,,,,,1337,1337,0,0,544,127,1881,60,0,23,,,,,,,,,34,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,,1,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,434937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sl,2014-10-11,western area,138.0,19.0,,,44.0,,,,,,,,,,648.0,,771.0,1.0,82.0,,,,,,,,,138.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,21.0,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
